from_customer;to_apl_100mN29649E43165;to_apl_100mN29661E43200;to_apl_100mN29630E43162;to_apl_100mN29665E43151;to_apl_100mN29606E43185;to_apl_100mN29633E43200;to_apl_100mN29671E43184;to_apl_100mN29638E43133;to_apl_100mN29611E43167;to_apl_100mN29644E43182;to_apl_100mN29645E43147;to_apl_100mN29683E43217;to_apl_100mN29641E43160;to_apl_100mN29631E43173;to_apl_100mN29655E43174;to_apl_100mN29631E43167;to_apl_100mN29617E43204;to_apl_100mN29658E43191;to_apl_100mN29684E43150;to_apl_100mN29638E43175;to_apl_100mN29647E43211;to_apl_100mN29643E43154;to_apl_100mN29608E43162;to_apl_100mN29648E43160;to_apl_100mN29660E43135;to_apl_100mN29658E43183;to_apl_100mN29622E43153;to_apl_100mN29637E43169;to_apl_100mN29678E43181;to_apl_100mN29621E43139;to_apl_100mN29682E43213;to_apl_100mN29677E43156;to_apl_100mN29624E43178;to_apl_100mN29608E43179;to_apl_100mN29655E43169;to_apl_100mN29646E43138;to_apl_100mN29652E43148;to_apl_100mN29667E43198;to_apl_100mN29677E43188;to_apl_100mN29644E43171;to_apl_100mN29636E43164;to_apl_100mN29655E43203;to_apl_100mN29634E43159;to_apl_100mN29646E43178;to_apl_100mN29628E43202;to_apl_100mN29664E43179;to_apl_100mN29625E43164;to_apl_100mN29663E43194;to_apl_100mN29599E43177;to_apl_100mN29647E43143;to_apl_100mN29667E43188;to_apl_100mN29610E43173;to_apl_100mN29606E43198;to_apl_100mN29633E43182;to_apl_100mN29654E43196;to_apl_100mN29653E43157;to_apl_100mN29665E43183;to_apl_100mN29629E43196;to_apl_100mN29637E43140;to_apl_100mN29682E43209
100mN29660E43176;1871.1;3505.2;3790.1;3502.8;8403.1;4636.2;1637.8;5781.2;5796.8;2185.5;3946.4;5762.6;2924.2;3462.1;626.7;3596.9;6751.8;2658.2;4626.3;2542.1;4865.8;3541.8;6233.1;2400.5;4747.6;1198.0;5251.7;2925.3;2491.5;6891.3;5190.0;3434.6;4455.8;6923.0;1012.8;4756.7;3536.3;2903.2;2708.6;1966.9;3174.0;3971.3;3800.0;1815.1;5079.5;678.4;4299.4;2741.8;7891.7;4227.6;1584.4;6259.6;6975.9;3763.0;3155.8;2478.2;1029.6;4390.4;5180.5;5019.6
100mN29663E43178;2692.6;3713.6;4605.4;3959.0;9194.2;5318.5;1694.5;6588.0;6587.9;2867.9;4753.2;5871.8;3745.8;4253.2;1448.3;4388.0;7434.2;3041.7;5082.4;3333.2;5380.1;4363.4;7024.2;3222.1;5485.4;1581.4;6067.1;3716.4;2548.3;7706.7;5299.1;3890.8;5246.9;7714.0;1834.4;5563.6;4311.8;3111.6;2765.3;2758.0;3989.3;4179.7;4621.5;2592.5;5761.9;735.1;5114.8;2950.2;8682.8;5003.0;1792.8;7050.7;7658.3;4450.8;3539.3;3253.6;1238.0;5072.8;6002.1;5076.4
100mN29665E43178;2655.2;3194.3;4568.0;3938.8;9156.7;5281.1;1093.1;6567.8;6550.4;2830.5;4733.0;5270.3;3708.3;4215.8;1410.8;4350.5;7396.7;2618.7;5062.2;3295.8;5035.3;4325.9;6986.7;3184.6;5465.1;1376.8;6029.6;3678.9;1946.8;7669.2;4697.7;3870.5;5209.4;7676.6;1796.9;5543.3;4291.5;2592.2;2163.9;2720.6;3951.8;3660.4;4584.1;2555.0;5724.4;133.7;5077.3;2430.9;8645.3;4982.8;1273.5;7013.3;7620.8;4413.3;3271.8;3233.4;762.7;5035.3;5964.6;4475.0
100mN29668E43176;2769.2;3255.0;4784.8;3622.4;9535.8;5641.7;1029.4;6388.2;6929.5;3656.9;4553.4;5206.6;3847.5;4717.9;2243.3;4644.0;7940.9;2679.5;4584.9;4128.2;5096.1;4440.0;7365.8;3298.7;5148.8;1686.3;6246.4;4059.8;1594.2;7886.0;4634.0;3387.7;5728.9;8055.7;1884.8;5363.7;4111.9;2653.0;1966.1;3162.6;4168.7;3721.1;4734.8;3387.5;6239.0;963.4;5294.1;2491.6;9024.4;4803.2;1334.2;7392.4;8304.8;5245.8;3332.6;3053.8;895.0;5750.0;5855.1;4411.2
100mN29674E43177;3807.9;3694.0;5823.6;4124.4;10661.3;6275.5;956.6;7426.9;8055.0;4290.7;5592.1;4973.0;4886.3;5720.4;3029.2;5855.1;8574.7;3118.5;3386.8;4800.4;5535.1;5478.7;8491.3;4337.4;5768.6;2322.8;7285.2;5183.6;884.9;8924.8;4481.2;2370.9;6714.1;9181.2;2923.5;6402.5;5326.6;3092.0;1256.9;4250.9;5207.4;4160.1;5773.5;4073.4;6872.8;1749.3;6332.9;2930.6;10149.9;5841.9;1742.4;8517.9;8938.6;5944.7;3771.6;4092.5;1528.7;6383.8;6893.9;3875.6
100mN29677E43178;3887.0;3773.1;5902.6;4902.2;10740.4;6354.5;1035.7;7506.0;8134.1;4369.8;5671.2;4994.4;4965.3;5799.4;3108.2;5934.2;8653.8;3197.5;3994.2;4879.4;5614.1;5557.8;8570.4;4416.5;6266.6;2401.9;7364.2;5262.6;621.4;9003.9;4502.7;3353.7;6793.1;9260.3;3002.6;6481.5;5229.7;3171.0;1278.4;4330.0;5286.5;4239.2;5852.6;4152.4;6951.8;1828.4;6411.9;3009.7;10229.0;5921.0;1784.1;8596.9;9017.6;6023.7;3850.6;4171.6;1607.8;6462.8;6972.9;3897.1
100mN29599E43179;6821.2;9949.8;4676.8;9916.9;2813.6;7385.0;9628.7;7887.2;2530.6;6861.2;7301.8;12864.8;5842.2;4993.5;7685.0;4752.3;5846.2;8818.3;11571.0;5663.7;9655.8;6799.7;2895.3;6613.9;10222.4;8317.9;4750.6;5426.9;10482.4;6126.6;12439.9;10379.3;4909.1;1499.9;7425.6;8044.3;7575.6;10106.8;10617.2;6248.6;5334.0;10135.3;5303.9;6615.8;7283.1;8783.0;4119.2;9626.4;419.7;7615.3;9443.0;1957.8;4795.4;5947.4;9147.9;7228.7;8958.0;7045.1;7233.5;12303.7
100mN29606E43179;5855.0;8983.6;3710.6;8950.7;1656.3;6480.3;8662.4;6954.6;1724.2;5895.0;6357.6;11898.6;4876.0;4027.3;6718.8;3786.1;4941.4;7852.1;10604.8;4697.5;8689.6;5855.5;2374.5;5647.7;9256.2;7351.7;3818.1;4460.7;9516.2;5194.1;11473.7;9413.1;3942.9;493.3;6459.4;7100.1;6631.3;9140.6;9651.0;5282.4;4367.8;9169.1;4337.7;5649.6;6378.4;7816.8;3153.0;8660.2;1043.7;6671.0;8476.8;991.6;3890.6;4981.2;8181.7;6262.5;7991.8;6078.9;6289.2;11337.5
100mN29609E43180;5684.2;8812.8;3539.7;8779.8;1379.9;6203.8;8491.6;6783.8;1553.3;5724.1;6186.7;11727.7;4705.2;3856.4;6547.9;3615.2;4665.0;7681.2;10433.9;4526.6;8518.7;5684.6;2203.6;5476.9;9085.3;7180.8;3647.2;4289.8;9345.3;5023.2;11302.9;9242.2;3772.0;100.3;6288.6;6929.2;6460.5;8969.7;9480.2;5111.5;4196.9;8998.2;4166.8;5478.7;6101.9;7645.9;2982.1;8489.3;1331.5;6500.2;8305.9;820.7;3614.2;4810.3;8010.9;6091.6;7820.9;5908.1;6118.4;11166.7
100mN29611E43179;5344.6;8473.2;3200.2;8440.3;2376.6;6001.5;8152.0;6470.6;1594.1;5384.5;5861.5;11388.1;4365.6;3516.8;6208.4;3275.6;4462.6;7341.7;10094.4;4187.1;8179.1;5359.4;2244.4;5137.3;8745.7;6841.2;3341.6;3950.3;9005.8;4717.6;10963.3;8902.7;3432.4;1098.9;5949.0;6604.1;6135.3;8630.1;9140.6;4772.0;3857.3;8658.7;3827.2;5139.1;5899.6;7306.4;2642.6;8149.7;2067.6;6175.0;7966.4;901.9;3411.8;4470.8;7671.3;5752.0;7481.4;5568.5;5793.2;10827.1
100mN29615E43179;4550.2;6324.2;2648.9;7718.1;4393.2;3565.3;7020.7;6427.1;2776.6;3913.5;5329.7;9403.8;3643.4;2107.6;5077.1;2538.9;3193.0;5643.0;9321.1;3054.7;5473.7;4830.7;3213.0;4415.1;8039.5;5664.9;3331.7;2928.1;7874.5;4971.4;9198.0;8129.4;1412.2;3902.8;4958.1;6148.3;5569.4;6820.1;8009.3;3743.1;3130.2;6323.8;3204.2;3927.1;3421.5;6175.1;2091.4;6291.2;4871.6;5649.1;6828.1;3294.1;2510.5;2307.1;5348.1;5045.9;6350.1;2863.1;5372.8;9061.8
100mN29616E43181;4136.8;6044.2;2444.7;7424.1;4716.0;3285.4;6607.3;6207.3;2586.9;3524.5;5109.9;9123.8;3423.6;1694.2;4663.6;2319.1;3302.4;5363.0;8907.7;2641.3;5193.8;4611.0;3023.2;4195.3;7819.8;5251.4;3253.2;2514.7;7461.0;4892.8;8918.1;7716.0;998.8;3713.1;4544.7;5928.5;5349.6;6540.2;7595.9;3329.7;2907.0;6043.8;2984.4;3513.6;3141.5;5761.7;1901.6;6011.3;4681.8;5429.3;6421.7;3104.3;2621.0;1893.7;5068.1;4826.1;5936.7;2583.2;5153.0;8781.9
100mN29621E43179;3988.9;5712.1;2672.4;7276.2;5082.1;2953.2;6459.4;6406.6;2825.7;3301.4;5186.2;8791.7;3398.9;1546.3;4515.8;2342.3;3668.5;5030.9;8759.8;2493.4;4861.6;4687.3;3262.1;4110.1;7890.7;5103.5;3492.0;2366.8;7313.2;5131.6;8585.9;7568.1;850.9;3951.9;4396.8;6004.8;5425.9;6208.0;7448.0;3181.8;2783.4;5711.7;3212.2;3365.8;2940.2;5613.8;2140.5;5679.1;4920.7;5505.6;6216.0;3343.2;2987.2;1745.8;4736.0;4766.0;5788.8;2251.0;5352.2;8449.7
100mN29624E43179;3820.7;5631.3;2563.7;7108.0;5378.2;2872.5;6150.3;6238.4;2771.9;3111.8;5018.1;8710.9;3230.7;1378.1;4206.6;2233.5;3555.8;4950.1;8591.6;2240.9;4780.9;4519.1;3208.2;3941.9;7722.5;4794.4;3438.2;2198.6;7004.0;5077.8;8505.1;7399.9;512.8;3898.1;4228.6;5836.6;5257.7;6127.3;7138.8;3013.6;2615.3;5630.9;3056.7;3056.6;2859.4;5304.6;2086.6;5598.4;4866.8;5337.4;5964.6;3289.3;3372.2;1391.0;4655.2;4597.8;5479.6;2170.2;5184.0;8368.9
100mN29627E43179;3400.6;5238.4;2143.6;6687.9;5413.9;2575.8;5730.2;5818.3;2807.6;2691.7;4598.0;8318.0;2810.6;958.0;3786.5;1813.4;3809.9;4557.2;8171.5;1820.8;4484.2;4099.0;3243.9;3521.8;7302.4;4374.3;3096.2;1778.5;6583.9;4735.8;8112.3;6979.8;387.8;3933.7;3808.5;5416.5;4837.6;5734.4;6718.8;2593.5;2195.2;5238.0;2636.6;2636.5;2562.7;4884.5;1846.6;5205.5;4902.5;4917.3;5544.5;3325.0;3729.8;970.9;4262.3;4177.8;5059.6;1873.5;4764.0;7976.1
100mN29630E43180;3134.8;5008.1;2240.1;6422.1;5704.6;2435.3;5354.1;5750.9;3098.2;2315.7;4455.2;8087.8;2755.8;890.6;3410.5;1909.9;3793.8;4327.0;7905.7;1444.8;4243.4;3956.2;3534.6;3302.9;7156.3;3998.3;3192.7;1634.6;6207.9;4832.3;7882.0;6714.0;687.0;4224.4;3542.7;5273.7;4694.8;5504.1;6342.7;2327.7;2127.8;5007.8;2569.2;2260.5;2546.6;4508.5;1943.1;4975.2;5193.2;4774.6;5168.5;3615.7;3796.6;594.8;4032.1;3957.8;4683.5;1857.5;4696.5;7745.8
100mN29633E43179;2818.2;4624.6;2284.9;6105.4;6013.8;2342.2;5037.4;5561.7;3407.5;1920.1;4138.5;7704.2;2439.1;858.5;3093.8;1875.9;3934.4;3943.4;7589.0;1128.1;4150.2;3639.5;3843.9;2986.2;6839.6;3681.6;3440.7;1317.9;5891.2;5080.3;7498.4;6397.3;1072.9;4533.7;3226.0;4957.0;4378.1;5120.5;6026.0;2011.0;1985.6;4624.2;2427.0;1943.8;2499.7;4191.8;2191.2;4591.6;5502.5;4457.9;4851.8;3896.1;3937.3;294.7;3648.5;3641.1;4366.8;1810.5;4507.3;7362.2
100mN29636E43179;2594.3;4418.6;2303.1;5686.7;6168.1;2497.9;4575.6;5579.8;3561.8;1474.4;4156.6;7498.2;2457.2;966.1;2631.9;1894.0;4480.5;3568.2;7156.7;776.5;4092.6;3657.7;3998.1;2762.3;6615.7;3201.3;3594.8;1336.0;5429.3;5234.4;7189.8;5965.0;1430.4;4688.0;2793.7;4975.2;4345.3;4856.7;5564.1;1787.1;2003.7;4418.2;2445.1;1463.5;2808.2;3706.3;2345.3;4385.7;5656.7;4476.0;4389.9;4050.2;4380.0;737.5;3442.5;3417.2;3904.9;2119.1;4525.5;7053.6
100mN29639E43179;2340.5;4093.9;2356.8;5361.5;6284.6;2325.0;4191.7;5528.1;3678.3;1101.0;3996.2;7173.5;2405.5;1132.2;2306.7;1947.8;4307.5;3181.3;6831.5;654.8;3844.8;3497.3;4114.6;2575.1;6309.4;2814.4;3685.7;1352.3;5045.5;5325.3;6802.9;5639.8;1770.3;4804.5;2468.5;4814.8;4158.1;4469.7;5180.3;1525.7;2026.4;4093.5;2498.9;1076.6;2635.2;3319.3;2436.2;3989.3;5773.2;4315.6;4006.1;4141.2;4495.9;1077.5;3117.8;3221.7;3521.1;1946.1;4473.8;6666.7
100mN29642E43179;2153.0;3978.5;2472.9;5174.0;6589.9;2544.7;3926.1;5547.0;3983.6;835.3;4015.1;6962.0;2424.4;1501.8;2064.3;2063.9;4527.2;2915.6;6644.0;747.4;3937.2;3516.1;4420.0;2593.9;6121.9;2548.7;3934.5;1444.9;4779.8;5574.2;6537.2;5452.3;2147.1;5109.8;2281.0;4833.6;4041.3;4204.0;4914.6;1338.2;2045.2;4185.9;2615.0;810.9;2854.9;3053.6;2741.5;3723.6;6078.6;4334.4;3740.4;4446.5;4738.3;1454.2;3122.1;3034.2;3255.4;2165.8;4492.6;6401.0
100mN29645E43179;2040.4;3470.5;2794.7;4882.2;6947.9;2834.6;3530.2;5697.1;4341.6;271.0;3998.2;6541.3;2574.4;1961.8;1668.5;2385.7;4870.7;2519.7;6352.2;1069.2;3788.4;3499.2;4777.9;2562.5;5911.8;2152.8;4256.3;1726.2;4383.9;5895.9;6141.3;5160.5;2698.9;5467.8;1989.2;4816.7;3877.7;3808.1;4518.7;1289.7;2195.3;3678.0;2847.8;415.0;3198.4;2657.8;3099.5;3327.7;6436.6;4317.6;3344.5;4804.5;5094.8;1887.3;2614.1;2870.6;2859.5;2509.3;4642.7;6005.1
100mN29648E43179;1781.8;3163.5;3020.6;4488.2;7206.5;3037.4;3106.9;5607.2;4600.2;516.5;3860.7;6142.9;2624.0;2247.2;1245.2;2611.5;5188.2;2096.4;5958.1;1300.0;3496.7;3361.7;5036.5;2318.4;5517.8;1729.5;4482.2;1940.0;3960.6;6121.8;5718.0;4766.5;3063.5;5726.4;1595.2;4679.2;3619.0;3384.9;4095.5;1249.6;2409.0;3371.0;3061.6;431.4;3515.9;2234.5;3358.1;2904.5;6695.1;4180.0;2921.2;5063.1;5411.3;2272.6;2307.1;2611.9;2436.3;2826.8;4856.4;5581.8
100mN29650E43181;1778.2;2699.1;3121.1;4313.6;7493.5;3408.2;2609.3;5603.6;4887.2;993.8;3857.1;5614.1;2620.4;2534.1;1070.6;2712.0;5560.1;1567.6;5783.6;1587.0;3637.9;3358.1;5323.5;2314.8;5343.2;1216.3;4582.7;2040.4;3463.0;6222.3;5189.2;4591.9;3367.6;6013.3;1420.6;4675.6;3593.7;2856.1;3597.8;1329.7;2509.5;2906.7;3162.0;718.4;3887.8;2059.9;3630.4;2375.7;6982.1;4176.4;2423.6;5350.0;5784.2;2576.7;2065.2;2574.8;1938.6;3198.7;4956.9;5053.1
100mN29657E43179;1944.9;3182.0;3713.3;4048.7;8198.4;4349.5;1934.5;5770.3;5592.1;1898.9;4023.8;5808.2;2867.1;3257.4;703.6;3392.2;6465.1;2050.5;5172.1;2337.4;4389.0;3524.8;6028.4;2481.5;5143.1;860.2;5174.9;2720.6;2788.2;6814.5;5235.6;3980.4;4251.1;6718.2;1226.1;4844.4;3658.7;2948.8;2937.3;1865.9;3097.2;3389.6;3707.7;1610.4;4792.8;1114.3;4222.6;2787.4;7687.0;4298.7;1763.1;6054.9;6689.2;3481.7;2548.1;2639.8;1263.8;4103.7;5163.5;5099.4
100mN29660E43180;2151.9;3488.0;3920.3;3818.2;8509.0;4633.4;1843.2;5977.3;5902.7;2182.7;4230.7;5844.3;3074.0;3568.0;910.6;3702.8;6749.0;2356.5;4941.6;2648.0;4695.0;3731.8;6339.0;2688.5;5046.0;896.3;5381.9;3031.2;2696.9;7021.5;5271.7;3749.9;4561.7;7028.9;1311.2;5051.4;3834.7;2984.9;2914.0;2072.8;3304.1;3695.5;3914.7;1907.3;5076.7;883.7;4429.6;2823.5;7997.6;4505.6;1789.2;6365.6;6973.1;3765.6;2854.1;2776.6;1234.4;4387.6;5370.4;5135.5
100mN29663E43179;2394.4;2956.1;4307.2;3678.6;8895.9;5020.3;1146.1;6307.6;6289.6;2569.7;4472.8;5213.5;3447.5;3955.0;1150.0;4089.7;7135.9;2380.6;4802.0;3035.0;4797.2;4065.1;6725.9;2923.8;5204.9;1094.6;5768.8;3418.2;1999.8;7408.4;4640.9;3610.3;4948.6;7415.8;1536.1;5283.2;4031.3;2354.1;2209.5;2459.8;3691.1;3422.2;4323.3;2294.2;5463.6;296.0;4816.5;2192.7;8384.5;4722.6;1035.3;6752.5;7360.0;4152.5;3033.7;2973.2;480.5;4774.5;5703.8;4482.8
100mN29666E43179;2694.8;2949.9;4607.6;3978.4;9196.3;5099.6;859.2;6607.5;6590.0;2870.1;4772.6;5036.4;3748.0;4255.4;1450.4;4390.2;7398.8;2374.3;5003.0;3335.4;4790.9;4365.5;7026.4;3224.2;5504.8;1142.0;6069.2;3718.6;1712.9;7708.8;4463.8;3910.2;5249.1;7716.2;1836.5;5583.0;4331.2;2347.9;1930.0;2760.2;3991.5;3416.0;4623.7;2594.6;5696.9;170.6;5116.9;2186.5;8685.0;5022.5;1029.1;7052.9;7660.5;4452.9;3027.4;3273.0;525.5;5074.9;6004.2;4241.0
100mN29669E43181;3278.5;3320.1;5294.1;4131.7;10287.5;5901.6;788.4;6897.5;7681.2;3916.8;5062.7;4965.6;4356.8;5346.5;2655.3;5153.2;8200.8;2744.6;4174.8;4426.5;5161.2;4949.2;8117.5;3807.9;5658.1;1949.0;6755.7;4809.7;1119.6;8395.3;4393.0;2977.6;6340.2;8807.3;2394.1;5873.0;4621.2;2718.1;1491.6;3877.1;4678.0;3786.2;5244.1;3699.5;6498.9;1375.5;5803.4;2556.7;9776.1;5312.5;1368.5;8144.0;8564.7;5570.8;3397.7;3563.0;1154.9;6009.9;6364.4;4110.3
100mN29672E43181;3200.5;3211.3;5216.1;4053.7;10178.6;5792.8;669.4;6819.5;7572.3;3808.0;4984.7;4846.6;4278.8;5237.7;2546.5;5075.2;8092.0;2635.8;4038.0;4317.7;5052.4;4871.2;8008.6;3729.9;5580.1;1840.1;6677.7;4700.9;870.3;8317.3;4274.0;2899.6;6231.4;8698.5;2316.1;5795.0;4543.2;2609.3;1242.3;3768.2;4600.0;3677.4;5166.1;3590.7;6390.1;1266.6;5725.4;2447.9;9667.2;5234.5;1259.7;8035.2;8455.9;5462.0;3288.9;3485.1;1046.0;5901.1;6286.4;3861.0
100mN29675E43180;3557.9;3443.9;5573.5;4432.0;10411.3;6025.4;706.6;7176.9;7805.0;4040.6;5342.0;4665.3;4636.2;5470.3;2779.1;5605.1;8324.6;2868.4;3641.3;4550.3;5285.0;5228.6;8241.3;4087.3;6076.3;2072.8;7035.1;4933.5;577.3;8674.7;4173.5;2678.6;6464.0;8931.1;2673.5;6152.4;4900.6;2841.9;949.3;4000.9;4957.4;3910.0;5523.5;3823.3;6622.7;1499.3;6082.8;2680.5;9899.9;5591.9;1455.0;8267.8;8688.5;5694.6;3521.5;3842.4;1278.7;6133.7;6643.8;3568.0
100mN29678E43179;3822.4;3528.8;5990.4;4837.5;10553.3;6167.5;848.6;7441.3;7947.0;4182.7;5606.5;4697.7;4900.7;5612.4;2921.2;5747.2;8466.7;2953.3;4046.8;4692.4;5369.9;5493.1;8383.3;4351.8;6201.9;2214.8;7452.0;5075.6;171.8;9091.6;4179.0;3084.0;6606.1;9073.2;2937.9;6416.9;5165.1;2926.8;981.7;4142.9;5374.2;3995.0;5984.8;3965.4;6764.8;1641.3;6499.7;2765.4;10041.9;5856.3;1520.9;8409.9;8830.6;5836.7;3606.4;4106.9;1420.7;6275.8;6908.3;3600.4
100mN29681E43180;4184.6;3873.8;6352.7;5199.8;10915.6;6529.8;1210.9;7803.6;8309.3;4545.0;5968.8;4883.9;5263.0;5974.7;3283.5;6109.4;8829.0;3298.3;3965.1;5054.7;5714.9;5855.4;8745.6;4714.1;6564.2;2577.1;7814.3;5437.9;405.0;9453.9;4365.1;3446.3;6968.4;9435.5;3300.2;6779.2;5527.3;3271.8;1167.8;4505.2;5736.5;4340.0;6347.1;4327.7;7127.1;2003.6;6862.0;3110.4;10404.2;6218.6;1865.9;8772.2;9192.9;6199.0;3951.4;4469.2;1783.0;6638.1;7270.6;3786.6
100mN29684E43180;4627.5;4048.3;6707.7;5642.7;11270.7;6733.1;1548.5;8246.5;8664.4;4900.0;6411.7;4917.3;5861.5;6329.7;3638.5;6464.5;9032.3;3472.8;4309.4;5409.7;5889.4;6519.2;9100.7;5157.0;7007.1;2932.2;8169.3;5792.9;775.9;9808.9;4398.6;3889.2;7323.4;9790.5;3743.1;7222.0;5970.2;3333.5;1201.3;4860.3;6091.6;4514.4;6702.1;4682.7;7330.4;2358.7;7217.0;3284.9;10759.3;6661.5;2040.4;9127.2;9547.9;6554.0;4125.8;4912.1;2138.1;6993.1;7713.4;3820.0
100mN29687E43179;4891.6;4302.6;6962.0;5906.7;11525.0;6987.4;1802.8;8510.5;8918.6;5154.3;6675.7;4933.0;6115.8;6584.0;3892.8;6718.8;9286.6;3727.0;4656.1;5664.0;6143.6;6773.5;9355.0;5421.0;7271.1;3186.5;8423.6;6047.2;1122.7;10063.2;4414.3;4153.2;7577.7;10044.8;4007.1;7486.1;6234.3;3587.8;1455.6;5114.6;6345.9;4768.7;6956.4;4937.0;7584.7;2613.0;7471.3;3539.2;11013.6;6925.5;2294.6;9381.5;9802.2;6808.3;4380.1;5176.1;2392.3;7247.4;7977.5;3835.7
100mN29606E43182;6140.7;9269.3;3996.3;9236.4;1213.7;6037.7;8948.1;7240.3;2009.9;6180.7;6643.3;12184.2;5161.7;4312.9;7004.5;4071.8;4498.8;8137.8;10890.5;4983.2;8376.2;6141.2;2660.2;5933.4;9541.8;7637.3;4103.8;4746.4;9801.9;5479.8;11759.4;9698.8;4228.5;556.8;6745.1;7385.8;6917.0;9426.2;9936.7;5568.1;4653.4;9454.8;4623.3;5935.3;5935.8;8102.5;3438.7;8945.9;1405.5;6956.7;8762.5;1277.2;3448.0;5266.9;8467.4;6548.1;8277.5;5617.1;6574.9;11623.2
100mN29609E43182;5777.4;8906.0;3632.9;8873.1;2033.0;5657.9;8584.8;6889.0;1946.7;5817.3;6280.0;11820.9;4798.4;3949.6;6641.2;3708.4;4119.0;7774.5;10527.2;4619.9;7996.4;5777.9;2597.0;5570.1;9178.5;7274.0;3752.4;4383.1;9438.6;5128.3;11396.1;9335.5;3865.2;1391.2;6381.8;7022.5;6553.7;9062.9;9573.4;5204.8;4290.1;9091.5;4260.0;5571.9;5556.0;7739.2;3075.4;8582.5;2359.9;6593.4;8399.2;1194.2;3068.2;4903.6;8104.1;6184.8;7914.2;5237.3;6211.6;11259.9
100mN29610E43182;5658.4;8787.0;3514.0;8754.1;2336.9;5809.9;8465.8;6784.4;1907.9;5698.4;6175.4;11701.9;4679.4;3830.6;6522.2;3589.5;4271.0;7655.5;10408.2;4500.9;8148.4;5673.3;2558.2;5451.1;9059.6;7155.0;3655.4;4264.1;9319.6;5031.4;11277.1;9216.5;3746.2;1412.7;6262.8;6917.9;6449.1;8944.0;9454.4;5085.8;4171.1;8972.5;4141.0;5453.0;5708.0;7620.2;2956.4;8463.6;2381.4;6488.8;8280.2;1215.7;3220.2;4784.6;7985.1;6065.9;7795.2;5389.3;6107.0;11140.9
100mN29615E43182;4646.7;6420.6;2824.6;7878.2;4206.0;3355.2;7117.2;6587.2;2966.8;4010.0;5489.8;9500.3;3803.5;2204.1;5173.6;2699.0;2792.5;5739.5;9417.6;3151.2;5570.2;4990.8;3403.1;4575.2;8199.6;5761.4;3555.9;3024.6;7971.0;5195.5;9294.5;8225.9;1508.7;4093.0;5054.6;6308.3;5729.4;6916.6;8105.8;3839.6;3290.3;6420.2;3364.3;4023.6;3253.4;6271.6;2281.5;6387.7;5061.7;5809.2;6924.6;3484.2;2111.1;2403.6;5444.6;5205.9;6446.6;2959.6;5532.9;9158.3
100mN29620E43184;4233.7;5569.3;2976.7;7521.0;5057.4;2810.5;6323.9;6651.4;3154.5;3158.6;5431.0;8648.9;3643.7;1791.1;4462.2;2646.5;3208.8;4888.1;9004.6;2557.0;4718.9;4932.0;3590.9;4354.9;8135.5;4946.5;3820.8;2611.6;7177.6;5460.4;8443.1;7812.9;1033.1;4280.7;4641.6;6249.6;5670.7;6065.3;7312.5;3426.6;3028.2;5568.9;3469.7;3208.7;2666.6;5451.5;2469.3;5536.4;5249.5;5750.4;6073.2;3672.0;2962.5;1629.5;4593.2;5010.8;5653.3;2108.2;5597.0;8306.9
100mN29625E43183;3770.0;4940.4;2512.9;7047.0;5686.3;2181.5;5695.0;6187.6;3202.3;2529.7;4967.3;8020.0;3179.9;1327.3;3833.3;2182.8;3415.6;4259.2;8517.0;2093.2;4089.9;4468.3;3638.6;3891.2;7671.7;4317.6;3465.5;2147.8;6548.7;5105.1;7814.2;7325.3;782.5;4328.5;4154.0;5785.8;5206.9;5436.3;6683.5;2962.8;2564.5;4940.0;3005.9;2579.8;2168.4;4822.6;2216.0;4907.4;5297.2;5286.7;5444.3;3719.7;3418.4;1217.0;3964.3;4547.1;5024.3;1479.3;5133.3;7678.0
100mN29630E43182;3234.8;4743.3;2641.2;6522.1;5775.4;2215.1;5454.1;5978.4;3430.5;2249.0;4555.2;7822.9;2855.8;1364.7;3510.5;2292.6;3466.3;4062.1;8005.7;1544.8;4023.1;4056.2;3866.8;3402.9;7256.3;4036.9;3593.7;1734.6;6307.9;5233.4;7617.2;6814.0;1010.7;4556.7;3642.7;5373.7;4794.8;5239.3;6442.7;2427.7;2402.3;4742.9;2843.7;2299.1;2219.1;4608.5;2344.2;4710.4;5525.4;4874.6;5247.3;3947.9;3469.1;514.4;3767.2;4057.8;4783.5;1530.0;4924.0;7481.0
100mN29633E43182;3027.6;4397.7;2494.4;6236.3;6062.4;2031.8;4884.3;5771.1;3599.5;1719.0;4348.0;7477.3;2648.5;1157.5;3022.6;2085.3;3753.4;3716.5;7706.3;1337.5;3839.9;3849.0;4035.8;3195.6;7049.0;3506.9;3693.9;1527.3;5738.0;5333.5;7271.5;6514.6;1188.2;4725.6;3343.3;5166.5;4587.6;4893.7;5872.9;2220.5;2195.0;4397.3;2636.4;1769.1;2241.1;4011.9;2444.3;4364.8;5694.4;4667.3;4698.6;4116.9;3756.2;270.5;3421.6;3850.6;4213.7;1552.0;4716.8;7135.4
